timestamp,market_trend,market_breadth,market_cycle,market_volatility,y_binary,prob_lr,prob_xgb,prob_lgb
2020-10-06,1.0699115638243983,1.396060823356526,0.00761319181709,0.7652171304010483,1,0.6512370826472902,0.5181204080581665,0.5386157408794748
2020-10-07,1.0660288247330476,1.4116508818003746,0.221136806135175,0.6808301890870582,1,0.6660416816887199,0.5181204080581665,0.5386157408794748
2020-10-08,0.9963695222444602,1.5190064871611195,0.0775249082215731,0.7526442563857766,1,0.6422731460057547,0.5982794761657715,0.6144015674584424
2020-10-09,0.8993423172663151,1.4012217465938317,0.2504296847937355,0.795087858299447,1,0.651125409454479,0.615431010723114,0.6148473908977042
2020-10-12,0.8802900707744746,1.385278584704616,0.248161095554046,0.7812945148365638,1,0.6486772263091325,0.615431010723114,0.6148473908977042
2020-10-13,0.7565073739664722,1.2769796489890637,-0.2430768583249352,0.8618892930201512,1,0.594695800724229,0.7492639422416687,0.5972035625441944
2020-10-14,0.7482817728424332,1.3246748268744062,-0.0438561986660507,0.7789889841392732,1,0.6072073767850558,0.5864461064338684,0.5972035625441944
2020-10-15,0.757845359793151,1.3399969376654954,-0.0663662549236232,0.8594927523032779,1,0.608414033747662,0.5864461064338684,0.5972035625441944
2020-10-16,0.6957499345132134,1.3839789067592083,-0.2950975944083079,0.9136960319140806,1,0.5783811645161958,0.672508955001831,0.6694158255945417
2020-10-19,0.6615674159853075,1.278398118465906,-0.0960272633300518,0.917611988192321,1,0.5970992742013601,0.42692530155181885,0.4947722693974243
2020-10-20,0.6507023578422492,1.2349528515503134,-0.4573269321112616,0.9619793763111448,1,0.5650156431616752,0.260829359292984,0.3138058124564659
2020-10-21,0.6741777806796222,1.2221417544573163,-0.406213147625582,1.025586509935585,1,0.575869974878001,0.5780308246612549,0.48290283802069134
2020-10-22,0.5354329334814468,1.2089878537279464,-0.5587698741747607,1.0492421671797352,1,0.543185511876812,0.22369253635406494,0.2509400005038105
2020-10-23,0.5871469798682821,1.1938925699832377,-0.5540965234734906,0.8793551228684816,1,0.5458452564043693,0.18953946232795715,0.21788153864395918
2020-10-26,0.648150408095178,1.2098108485869143,-0.3695427057730397,0.9019717319282204,1,0.5720817480276688,0.2226322740316391,0.308159176714851
2020-10-27,0.4661822864569897,1.112867749977343,-0.5291822921719177,0.9100271736660908,1,0.5357864129352752,0.18953946232795715,0.3013701040947283
2020-10-28,0.3213780674046839,0.9900137799442724,-0.4775295877842631,0.6698663101056712,1,0.5174685425140091,0.28106263279914856,0.2967498912184483
2020-10-29,0.0270592746673817,0.8399546704141417,-0.8206189211768495,0.534439709215487,1,0.44465086311630475,0.22555051743984222,0.21823268511388882
2020-10-30,0.0529913323366019,0.8628512638880327,-0.77321364739115,0.0700039286294362,1,0.4360143131693363,0.22460582852363586,0.2232595837961361
2020-11-02,0.0952348592857132,0.8292744074513401,-0.7726851257784816,0.2709204486005832,1,0.4503747641610584,0.2488953322172165,0.2232595837961361
2020-11-03,0.204345830975821,0.8806081526751987,-0.7047543727905276,0.4260787773531067,1,0.47539801838850465,0.2183184027671814,0.22623419055491895
2020-11-04,0.3039370613732239,0.9594377895698316,-0.7203139066997386,0.4878297258872336,1,0.49674029582259877,0.2540876567363739,0.2228662821954253
2020-11-05,0.4209518831407106,1.0369793964893552,-0.5741186834859004,0.5473937656403187,1,0.5259401481849774,0.2987041771411896,0.2864470110160453
2020-11-06,0.3306662606236899,0.9753689850341198,-0.5905614785355209,0.5775788402959215,1,0.5152326439744608,0.36015594005584717,0.3318598597175665
2020-11-09,0.3423164259601055,1.0528517378680424,-0.6131899215320069,0.5675109265164179,1,0.5112397610839255,0.2987041771411896,0.2864470110160453
